loan_id|bought_home_before|credit_score|dti|is_insured|ltv|multi_borrowers|orig_rate|prop_type|purpose|state|delq
F107Q2323500|1|786|35|0|25|0|6.0|Condo|Purchase|MI|0
F107Q2323501|1|642|44|0|47|1|6.0|1-4 Fee simple|Purchase|others|0
F107Q2323502|1|749|33|0|28|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323508|1|800|11|0|35|1|5.875|1-4 Fee simple|Purchase|others|0
F107Q2323513|1|740|64|0|80|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323523|1|729|28|0|53|1|6.0|Planned unit development|Cash-out refinance|others|0
F107Q2323530|1|742|58|0|78|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323539|1|797|21|0|63|1|5.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323542|1|740|20|0|22|1|5.875|Planned unit development|Purchase|others|0
F107Q2323599|1|793|31|0|40|1|6.25|1-4 Fee simple|No cash-out refinance|MI|0
F107Q2323624|0|787|31|0|70|0|5.75|1-4 Fee simple|No cash-out refinance|MI|0
F107Q2323634|0|643|33|0|31|0|6.625|1-4 Fee simple|Cash-out refinance|MI|1
F107Q2323635|1|790|43|0|56|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323636|1|626|24|0|49|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323637|0|802|13|0|54|1|5.99|1-4 Fee simple|No cash-out refinance|WI|0
F107Q2323639|1|778|33|0|22|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323660|1|683|27|0|35|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2323752|0|736|41|0|80|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F107Q2324091|0|760|23|0|22|0|6.0|1-4 Fee simple|No cash-out refinance|WI|0
F107Q2324246|1|726|52|0|34|1|5.5|1-4 Fee simple|No cash-out refinance|PR|0
F107Q2324249|1|675|45|0|52|1|5.75|1-4 Fee simple|Cash-out refinance|PR|0
F107Q2324253|1|763|26|0|23|0|5.75|1-4 Fee simple|Cash-out refinance|PR|0
F107Q2324256|1|722|49|0|28|1|5.25|1-4 Fee simple|Cash-out refinance|PR|0
F107Q2324269|1|775|40|0|44|0|5.375|1-4 Fee simple|Cash-out refinance|PR|1
F107Q2324614|1|767|29|0|40|1|6.0|1-4 Fee simple|Cash-out refinance|WI|0
F107Q2324800|1|784|24|0|69|1|6.25|1-4 Fee simple|Cash-out refinance|AL|0
F107Q2324900|0|787|31|0|59|0|4.75|1-4 Fee simple|Purchase|PR|0
F107Q2324901|1|694|43|0|26|1|4.875|1-4 Fee simple|Cash-out refinance|PR|0
F107Q2324956|0|801|8|0|17|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2324957|0|719|35|0|48|0|6.375|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325043|0|803|21|0|53|0|6.25|1-4 Fee simple|Cash-out refinance|MI|0
F107Q2325044|0|783|49|0|50|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325045|0|743|11|0|11|1|6.25|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325046|0|794|37|0|57|0|6.25|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325047|0|776|26|0|7|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325048|0|790|14|0|36|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325049|0|707|23|0|34|1|6.25|1-4 Fee simple|Cash-out refinance|others|1
F107Q2325050|0|781|30|0|41|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325051|0|792|17|0|14|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325052|0|743|9|0|70|0|6.25|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325053|0|805|17|0|33|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325054|0|776|46|0|13|1|6.25|Planned unit development|Cash-out refinance|CA|0
F107Q2325055|0|800|28|0|37|0|6.25|Planned unit development|No cash-out refinance|FL|0
F107Q2325056|0|787|20|0|24|0|6.25|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325057|0|797|8|0|49|1|6.25|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325058|0|691|46|0|16|1|6.25|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325059|0|774|31|0|8|1|6.75|1-4 Fee simple|No cash-out refinance|FL|0
F107Q2325060|0|790|20|0|23|1|6.5|1-4 Fee simple|Cash-out refinance|TN|0
F107Q2325061|0|806|14|0|39|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325062|0|794|22|0|19|1|6.625|Condo|No cash-out refinance|FL|0
F107Q2325063|0|792|23|0|15|0|6.75|1-4 Fee simple|Cash-out refinance|FL|0
F107Q2325064|0|798|10|0|56|1|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325065|0|622|54|0|30|0|6.375|1-4 Fee simple|Cash-out refinance|NY|1
F107Q2325066|0|766|56|0|37|0|6.625|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325067|0|754|26|0|6|1|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325068|0|626|21|0|50|1|6.625|1-4 Fee simple|Cash-out refinance|others|1
F107Q2325069|0|665|57|0|65|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325070|0|810|7|0|36|1|6.625|Planned unit development|No cash-out refinance|others|0
F107Q2325071|0|802|30|0|12|0|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325072|0|679|25|0|25|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325073|0|796|17|0|18|1|6.625|1-4 Fee simple|Cash-out refinance|FL|0
F107Q2325074|0|702|35|0|44|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325075|0|651|37|0|21|0|6.5|Condo|No cash-out refinance|others|0
F107Q2325076|0|673|22|0|33|1|6.625|1-4 Fee simple|Cash-out refinance|FL|0
F107Q2325077|0|747|17|0|35|0|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325078|0|729|999|0|42|0|6.625|Planned unit development|No cash-out refinance|FL|0
F107Q2325079|0|802|21|0|29|0|6.625|1-4 Fee simple|No cash-out refinance|LA|0
F107Q2325080|0|802|28|0|24|0|6.625|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325081|0|824|26|0|53|1|6.625|1-4 Fee simple|No cash-out refinance|FL|0
F107Q2325082|0|794|16|0|43|0|6.5|1-4 Fee simple|No cash-out refinance|LA|0
F107Q2325083|0|648|58|0|25|0|6.625|1-4 Fee simple|Cash-out refinance|others|1
F107Q2325084|0|735|38|0|59|1|6.5|1-4 Fee simple|No cash-out refinance|LA|0
F107Q2325085|0|670|36|0|70|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325086|0|780|15|0|34|1|6.375|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325087|0|733|26|0|33|1|6.75|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325088|0|797|8|0|49|1|6.625|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325089|0|725|21|0|34|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325090|0|649|32|0|80|1|6.375|1-4 Fee simple|Cash-out refinance|others|1
F107Q2325091|0|756|57|0|9|1|6.625|Planned unit development|Cash-out refinance|FL|0
F107Q2325092|0|660|33|0|75|0|6.625|1-4 Fee simple|Cash-out refinance|TN|0
F107Q2325093|0|803|18|0|17|1|6.625|1-4 Fee simple|Cash-out refinance|FL|0
F107Q2325094|0|771|22|0|44|0|6.625|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325095|0|683|28|0|29|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325096|0|679|23|0|10|1|6.375|Planned unit development|No cash-out refinance|FL|0
F107Q2325097|0|759|22|0|36|1|6.625|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325098|0|641|35|0|80|0|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325099|0|747|20|0|23|0|6.625|1-4 Fee simple|Cash-out refinance|FL|0
F107Q2325100|0|635|44|0|70|1|6.375|Planned unit development|Cash-out refinance|others|0
F107Q2325101|0|699|32|0|70|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325102|0|809|3|0|24|0|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325103|0|776|7|0|63|0|6.625|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325104|0|775|20|0|63|0|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325105|0|746|28|0|58|1|6.5|1-4 Fee simple|No cash-out refinance|NY|0
F107Q2325106|0|646|26|0|17|0|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325107|0|626|48|0|80|1|6.5|1-4 Fee simple|Cash-out refinance|others|1
F107Q2325108|0|787|16|0|12|0|6.375|1-4 Fee simple|Cash-out refinance|NY|0
F107Q2325109|0|710|13|0|48|0|6.625|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325110|0|707|20|0|35|0|6.625|Planned unit development|No cash-out refinance|others|0
F107Q2325111|0|722|15|0|68|0|6.5|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325112|0|801|47|0|58|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325113|0|792|32|0|13|1|6.625|1-4 Fee simple|No cash-out refinance|FL|0
F107Q2325114|0|745|29|0|28|1|6.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325116|0|739|16|0|35|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325117|1|692|61|0|57|0|5.875|Condo|Purchase|NY|0
F107Q2325118|0|675|35|0|39|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325119|0|802|17|0|34|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325120|0|710|38|0|47|1|5.875|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2325121|0|788|22|0|12|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325122|0|748|23|0|22|0|6.125|1-4 Fee simple|Cash-out refinance|MI|0
F107Q2325123|0|673|48|1|88|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325124|0|800|47|0|17|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325125|0|771|24|0|56|0|6.125|1-4 Fee simple|No cash-out refinance|CO|0
F107Q2325126|0|685|16|0|26|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325127|0|777|11|0|75|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325128|0|813|16|0|18|1|6.25|1-4 Fee simple|No cash-out refinance|CA|0
F107Q2325129|0|780|18|0|19|0|6.25|1-4 Fee simple|No cash-out refinance|WI|0
F107Q2325130|0|666|38|0|20|0|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325131|0|801|32|0|27|1|6.25|Planned unit development|Cash-out refinance|NY|0
F107Q2325132|0|709|41|0|44|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325133|0|738|54|0|45|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325134|0|710|11|0|74|1|6.25|Planned unit development|No cash-out refinance|others|0
F107Q2325135|0|790|10|0|31|1|6.25|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325136|0|756|18|0|28|1|6.25|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325137|0|810|25|0|19|0|6.25|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325138|0|703|11|0|27|1|6.25|1-4 Fee simple|No cash-out refinance|MN|0
F107Q2325139|0|802|15|0|16|0|6.25|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325140|0|738|33|0|40|1|6.25|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325141|0|754|30|0|54|1|6.25|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325142|0|791|14|0|19|1|6.25|1-4 Fee simple|Cash-out refinance|WI|0
F107Q2325143|0|778|22|0|19|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325144|0|698|44|0|60|1|6.25|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325145|0|706|33|1|90|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325146|0|718|62|0|49|0|5.375|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325147|0|617|53|0|36|1|5.625|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2325148|0|695|31|0|27|1|5.5|Planned unit development|Cash-out refinance|others|0
F107Q2325149|0|672|47|0|74|1|5.625|1-4 Fee simple|Cash-out refinance|LA|0
F107Q2325150|0|792|57|0|53|1|6.125|1-4 Fee simple|Cash-out refinance|CO|0
F107Q2325151|0|804|31|0|31|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325152|0|791|22|0|30|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325153|0|688|15|0|11|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325154|0|719|16|0|80|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325155|0|801|18|0|38|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325156|0|779|13|0|30|1|6.125|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325157|0|723|999|0|28|0|6.0|1-4 Fee simple|No cash-out refinance|CO|0
F107Q2325158|0|823|13|0|48|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325159|0|757|12|0|52|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325160|1|792|45|0|16|0|6.0|1-4 Fee simple|Purchase|others|0
F107Q2325161|0|793|52|0|63|1|5.875|1-4 Fee simple|No cash-out refinance|WI|0
F107Q2325162|0|687|27|0|44|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325163|0|624|36|0|53|1|6.0|1-4 Fee simple|Cash-out refinance|NY|1
F107Q2325164|0|814|10|0|29|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325165|0|779|24|0|36|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325166|0|773|27|0|43|1|6.125|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325167|0|726|36|0|47|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325168|0|774|40|0|29|1|6.0|Condo|No cash-out refinance|CA|0
F107Q2325169|0|712|21|0|35|1|6.125|1-4 Fee simple|Cash-out refinance|CO|0
F107Q2325170|0|679|40|0|57|1|5.875|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325171|0|707|17|0|51|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325172|0|758|23|0|16|1|6.125|1-4 Fee simple|No cash-out refinance|CA|0
F107Q2325173|1|802|49|0|17|1|5.875|1-4 Fee simple|Purchase|others|0
F107Q2325174|0|774|26|0|21|1|6.125|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325175|0|632|18|0|25|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325176|0|737|58|0|46|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325177|0|803|11|0|9|0|6.0|Planned unit development|Purchase|MN|0
F107Q2325178|0|697|40|0|19|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325179|0|735|17|0|80|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325180|0|748|31|0|45|0|6.125|Planned unit development|No cash-out refinance|others|0
F107Q2325181|0|584|26|0|80|0|6.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325182|0|726|44|0|41|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325183|0|662|32|0|50|1|5.875|1-4 Fee simple|Cash-out refinance|NY|0
F107Q2325184|0|794|29|0|35|1|6.125|1-4 Fee simple|Cash-out refinance|TN|0
F107Q2325185|1|765|35|0|57|1|5.875|Condo|Purchase|others|0
F107Q2325186|0|630|29|0|55|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325187|0|629|57|0|27|0|6.0|1-4 Fee simple|No cash-out refinance|others|1
F107Q2325188|0|750|26|0|40|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325189|0|691|44|0|51|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325190|0|683|24|0|66|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325191|0|605|41|0|69|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325192|1|755|36|0|41|1|6.0|1-4 Fee simple|Purchase|others|0
F107Q2325193|0|722|29|0|75|1|6.125|1-4 Fee simple|Cash-out refinance|CO|0
F107Q2325194|0|795|25|0|25|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325195|0|795|16|0|26|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325196|0|810|11|0|33|0|6.125|Planned unit development|No cash-out refinance|others|0
F107Q2325197|0|777|25|0|38|1|6.125|Planned unit development|Cash-out refinance|others|0
F107Q2325198|0|753|37|0|79|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325199|0|777|40|0|21|0|6.125|1-4 Fee simple|No cash-out refinance|others|1
F107Q2325200|0|663|40|0|48|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325201|0|685|36|0|43|1|6.125|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2325202|0|792|39|0|6|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325203|0|799|40|0|49|1|6.125|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325204|0|774|999|0|39|0|6.125|Planned unit development|No cash-out refinance|CO|0
F107Q2325205|0|661|31|0|76|1|6.125|Planned unit development|Cash-out refinance|others|0
F107Q2325206|0|691|45|0|19|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325207|0|652|37|0|80|0|5.875|1-4 Fee simple|Cash-out refinance|others|1
F107Q2325208|0|771|22|0|38|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325209|0|739|9|0|11|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325210|0|620|28|1|82|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325211|0|781|25|0|80|1|5.875|Planned unit development|Purchase|others|0
F107Q2325212|0|679|28|0|56|1|5.875|Planned unit development|Cash-out refinance|others|0
F107Q2325213|0|808|28|0|36|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325214|0|806|9|0|41|0|6.125|Condo|No cash-out refinance|others|0
F107Q2325215|0|820|15|0|55|0|6.125|Condo|No cash-out refinance|CO|0
F107Q2325216|0|758|40|0|26|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325217|0|803|15|0|14|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325218|0|698|48|1|90|0|5.875|1-4 Fee simple|Cash-out refinance|TN|0
F107Q2325219|0|707|43|0|80|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325220|0|768|25|0|38|1|6.125|Planned unit development|Cash-out refinance|others|0
F107Q2325221|0|800|26|0|35|1|6.125|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325222|0|805|59|0|19|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325223|0|743|21|0|22|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325224|0|815|13|0|28|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325225|0|734|2|0|70|1|6.125|Condo|No cash-out refinance|others|0
F107Q2325226|0|683|35|0|68|0|6.125|1-4 Fee simple|Cash-out refinance|TN|1
F107Q2325227|0|813|27|0|80|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325228|0|814|9|0|9|0|6.125|1-4 Fee simple|No cash-out refinance|CO|0
F107Q2325229|0|805|8|0|72|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325230|0|808|15|0|26|1|6.0|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325231|0|813|6|0|15|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325232|0|736|21|0|12|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325233|0|678|999|0|72|0|6.125|Planned unit development|Cash-out refinance|others|0
F107Q2325234|0|791|32|0|31|1|6.125|Planned unit development|Cash-out refinance|others|0
F107Q2325235|0|752|28|0|63|1|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325236|0|781|22|0|26|1|6.125|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2325237|0|797|26|0|13|0|6.125|Condo|No cash-out refinance|CA|0
F107Q2325238|0|689|57|0|26|1|6.125|1-4 Fee simple|Cash-out refinance|WI|0
F107Q2325239|0|763|14|0|67|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325240|0|786|7|0|70|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325241|0|815|23|0|51|0|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325242|0|777|30|0|20|1|6.125|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325243|0|704|36|0|48|0|6.0|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325244|0|815|35|0|43|0|6.125|Condo|Cash-out refinance|others|0
F107Q2325245|0|797|26|0|39|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325246|0|676|15|0|77|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325247|0|790|21|0|9|0|6.125|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325248|0|757|5|0|33|1|6.0|Condo|Purchase|others|0
F107Q2325249|0|777|33|0|79|1|6.125|1-4 Fee simple|Cash-out refinance|WI|0
F107Q2325250|0|788|30|0|32|1|6.125|Planned unit development|Cash-out refinance|others|0
F107Q2325251|0|790|27|0|40|1|6.125|Condo|Cash-out refinance|others|0
F107Q2325253|1|800|49|0|52|1|5.875|1-4 Fee simple|Purchase|others|0
F107Q2325258|0|638|57|0|62|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325259|0|676|44|0|52|1|5.75|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2325260|0|683|25|0|16|0|5.75|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2325261|0|711|46|0|80|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325262|0|635|27|0|57|1|5.5|1-4 Fee simple|Cash-out refinance|MN|0
F107Q2325263|0|668|25|0|46|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325269|0|675|25|0|27|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325270|0|701|22|0|21|1|5.75|1-4 Fee simple|Purchase|others|0
F107Q2325271|0|717|38|0|53|1|5.75|1-4 Fee simple|Cash-out refinance|CO|0
F107Q2325272|0|661|41|0|34|1|5.75|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2325273|0|704|36|0|57|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325274|0|635|23|0|24|1|5.75|1-4 Fee simple|No cash-out refinance|FL|0
F107Q2325284|1|811|33|0|74|0|6.75|1-4 Fee simple|Purchase|others|0
F107Q2325699|1|792|18|0|80|1|6.25|1-4 Fee simple|Cash-out refinance|MI|0
F107Q2325741|1|707|42|0|66|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2325767|0|667|26|1|90|1|6.345|1-4 Fee simple|Purchase|AL|0
F107Q2325820|1|652|45|0|61|0|6.375|1-4 Fee simple|No cash-out refinance|others|0
F107Q2325822|0|699|25|0|42|1|5.875|1-4 Fee simple|No cash-out refinance|WI|0
F107Q2325823|0|766|22|0|70|1|5.875|1-4 Fee simple|Cash-out refinance|WI|0
F107Q2325824|0|803|24|0|57|0|6.0|1-4 Fee simple|Cash-out refinance|WI|0
F107Q2325825|1|722|46|0|25|1|5.875|1-4 Fee simple|Purchase|WI|0
F107Q2326890|1|589|37|0|72|1|6.0|1-4 Fee simple|Cash-out refinance|others|0
F107Q2326960|1|815|45|0|51|1|6.33|Planned unit development|Purchase|others|0
F107Q2327180|0|812|35|0|35|1|6.0|1-4 Fee simple|No cash-out refinance|others|0
F107Q2327257|1|781|21|0|57|1|5.875|1-4 Fee simple|Cash-out refinance|MI|0
F107Q2327258|1|811|30|0|24|0|5.75|Planned unit development|No cash-out refinance|others|0
F107Q2327259|1|801|11|0|35|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F107Q2327260|1|775|42|0|30|0|5.75|Condo|Cash-out refinance|others|0
F107Q2327261|1|734|52|0|62|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327262|1|741|52|0|31|1|5.625|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327263|1|775|48|0|22|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327264|1|774|38|0|69|0|5.5|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327265|1|742|32|0|34|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327266|1|759|54|0|44|0|5.875|1-4 Fee simple|No cash-out refinance|others|0
F107Q2327267|1|671|21|0|45|1|5.625|Planned unit development|No cash-out refinance|others|0
F107Q2327268|1|816|37|0|32|1|5.75|1-4 Fee simple|No cash-out refinance|FL|0
F107Q2327269|1|699|58|0|13|0|5.75|1-4 Fee simple|No cash-out refinance|CA|0
F107Q2327270|1|753|43|0|66|1|5.75|1-4 Fee simple|Cash-out refinance|CA|0
F107Q2327271|1|708|35|0|40|1|5.875|Planned unit development|No cash-out refinance|others|0
F107Q2327272|1|770|22|0|80|0|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327273|1|800|10|0|68|0|5.75|Planned unit development|Purchase|others|0
F107Q2327274|1|791|35|0|34|1|5.875|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327275|1|692|35|0|58|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327276|1|796|17|0|32|1|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327277|1|803|41|0|38|0|5.75|1-4 Fee simple|Cash-out refinance|others|0
F107Q2327278|1|763|23|0|36|1|5.875|1-4 Fee simple|No cash-out refinance|others|0
F107Q2327279|1|705|50|0|50|1|5.5|1-4 Fee simple|Cash-out refinance|others|0
